Incident_ID,ORI,Incident_Date_Str,Incident_Time_Str,City,County,State,Zip_Code,Multiple_Locations,On_K12_Campus,Arrest_Made,Crime_Report_Filed,Contact_Reason,In_Custody_Reason,Num_Involved_Civilians,Num_Involved_Officers
URSUS-19-0000-2016-MJP,CA0190000,6/24/2016,2116,Los Angeles,Los Angeles County,CA,90002,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,6
URSUS-19-0000-2016-MNS,CA0190000,8/18/2016,1100,Los Angeles,Los Angeles County,CA,90033,FALSE,FALSE,TRUE,TRUE,In Custody Event,Booked - No Charges Filed,1,1
URSUS-19-0000-2016-NHC,CA0190000,12/17/2016,109,East Los Angeles,Los Angeles County,CA,90022,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,2
URSUS-19-0000-2016-NMR,CA0190000,3/16/2016,425,Los Angeles,Los Angeles County,CA,90001,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,2
URSUS-19-0000-2016-NNA,CA0190000,12/24/2016,1645,Pico Rivera,Los Angeles County,CA,90660,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,2
URSUS-19-0000-2016-NTK,CA0190000,11/22/2016,912,La Mirada,Los Angeles County,CA,90638,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,3
URSUS-19-0000-2016-NYS,CA0190000,5/25/2016,1613,Compton,Los Angeles County,CA,90220,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,5
URSUS-19-0000-2016-NZA,CA0190000,8/31/2016,1025,South El Monte,Los Angeles County,CA,91733,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,2
URSUS-19-0000-2016-QRM,CA0190000,1/21/2016,450,Santa Clarita,Los Angeles County,CA,91351,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,7
URSUS-19-0000-2016-QUM,CA0190000,8/22/2016,2022,La Puente,Los Angeles County,CA,91748,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,7
URSUS-19-0000-2016-QZQ,CA0190000,8/25/2016,2028,Compton,Los Angeles County,CA,90220,FALSE,FALSE,FALSE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,2
URSUS-19-0000-2016-QZV,CA0190000,10/4/2016,1255,Santa Monica,Los Angeles County,CA,90401,FALSE,FALSE,TRUE,TRUE,Ambush - No warning,,1,2
URSUS-19-0000-2016-RKP,CA0190000,1/12/2016,1745,Lancaster,Los Angeles County,CA,93534,FALSE,FALSE,TRUE,TRUE,"Pre-Planned Activity (arrest/search warrant, parole/probation search)",,1,2
URSUS-19-0000-2016-SPQ,CA0190000,7/14/2016,120,Bellflower,Los Angeles County,CA,90706,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-19-0000-2016-STH,CA0190000,8/17/2016,1449,Panorama City,Los Angeles County,CA,91402,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-19-0000-2016-TKP,CA0190000,3/8/2016,1701,Lancaster,Los Angeles County,CA,93534,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,7
URSUS-19-0000-2016-UBF,CA0190000,3/30/2016,1525,East Los Angeles,Los Angeles County,CA,90022,FALSE,FALSE,FALSE,TRUE,"Pre-Planned Activity (arrest/search warrant, parole/probation search)",,1,1
URSUS-19-0000-2016-VAU,CA0190000,6/11/2016,1430,Maywood,Los Angeles County,CA,90270,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,2
URSUS-19-0000-2016-VFZ,CA0190000,7/9/2016,1556,Torrance,Los Angeles County,CA,90502,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,7
URSUS-19-0000-2016-VJQ,CA0190000,8/2/2016,2100,Castaic,Los Angeles County,CA,91384,FALSE,FALSE,FALSE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-19-0000-2016-WQR,CA0190000,9/14/2016,1400,Palmdale,Los Angeles County,CA,93550,FALSE,FALSE,TRUE,TRUE,In Custody Event,In Transit,1,1
URSUS-19-0000-2016-XSF,CA0190000,2/24/2016,1714,Norwalk,Los Angeles County,CA,90650,FALSE,FALSE,FALSE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-19-0000-2016-XZK,CA0190000,3/18/2016,1446,Rowland Heights,Los Angeles County,CA,91748,FALSE,TRUE,TRUE,TRUE,Call for Service,,1,2
URSUS-19-0000-2016-YJZ,CA0190000,7/21/2016,36,Lancaster,Los Angeles County,CA,93534,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,4
URSUS-19-0000-2016-YKP,CA0190000,9/13/2016,450,San Gabriel,Los Angeles County,CA,91775,TRUE,FALSE,FALSE,TRUE,Call for Service,,1,4
URSUS-19-0000-2016-ZBP,CA0190000,7/12/2016,1239,El Monte,Los Angeles County,CA,91733,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,3
URSUS-19-0000-2016-ZMV,CA0190000,2/11/2016,1842,Lancaster,Los Angeles County,CA,93535,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,3
URSUS-19-0000-2016-ZQV,CA0190000,2/20/2016,2125,Paramount,Los Angeles County,CA,90723,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,2,3
URSUS-19-0000-2016-ZYU,CA0190000,4/9/2016,2345,Palmdale,Los Angeles County,CA,93552,FALSE,FALSE,TRUE,TRUE,Call for Service,,3,2
URSUS-19-0000-2016-ZYX,CA0190000,9/11/2016,2314,Palmdale,Los Angeles County,CA,93550,FALSE,FALSE,TRUE,TRUE,Consensual Encounter / Public Contact / Flag Down,,1,2
URSUS-19-0100-2016-AHK,CA0190100,10/9/2016,435,South Pasadena,Los Angeles County,CA,91030,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,1
URSUS-19-0500-2016-YQM,CA0190500,11/8/2016,1401,Azusa,Los Angeles County,CA,91702,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,5
URSUS-19-0700-2016-GMT,CA0190700,7/7/2016,819,Bell,Los Angeles County,CA,90201,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,3
URSUS-19-1000-2016-ETS,CA0191000,5/22/2016,2218,Beverly Hills,Los Angeles County,CA,90210,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-19-1000-2016-KTT,CA0191000,10/13/2016,910,Beverly Hills,Los Angeles County,CA,90212,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,1
URSUS-19-1200-2016-JTZ,CA0191200,10/4/2016,1927,Burbank,Los Angeles County,CA,91506,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-19-1200-2016-WWZ,CA0191200,6/24/2016,10,Burbank,Los Angeles County,CA,91505,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,3
URSUS-19-1800-2016-QAK,CA0191800,11/11/2016,350,Culver City,Los Angeles County,CA,90232,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,2
URSUS-19-2000-2016-MQH,CA0192000,9/9/2016,118,Downey,Los Angeles County,CA,90242,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,3
URSUS-19-2200-2016-WKC,CA0192200,12/23/2016,2115,El Monte,Los Angeles County,CA,91732,TRUE,FALSE,FALSE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,3
URSUS-19-2400-2016-UPZ,CA0192400,2/21/2016,321,Gardena,Los Angeles County,CA,90248,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,2
URSUS-19-2500-2016-EDF,CA0192500,12/2/2016,102,Glendale,Los Angeles County,CA,91214,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-19-2600-2016-EYJ,CA0192600,10/8/2016,1933,Glendora,Los Angeles County,CA,91740,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,1
URSUS-19-2600-2016-PXV,CA0192600,10/23/2016,1230,Glendora,Los Angeles County,CA,91740,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-19-2600-2016-VVQ,CA0192600,6/10/2016,1008,San Dimas,Los Angeles County,CA,91773,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,3
URSUS-19-2600-2016-XCT,CA0192600,9/20/2016,1220,Covina,Los Angeles County,CA,91724,FALSE,FALSE,TRUE,TRUE,Consensual Encounter / Public Contact / Flag Down,,1,1
URSUS-19-2800-2016-PMW,CA0192800,11/19/2016,1622,Hawthorne,Los Angeles County,CA,90250,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-19-2900-2016-EYF,CA0192900,7/24/2016,2004,Hermosa Beach,Los Angeles County,CA,90254,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-19-2900-2016-YXX,CA0192900,11/5/2016,123,Hermosa Beach,Los Angeles County,CA,90254,TRUE,FALSE,TRUE,TRUE,Consensual Encounter / Public Contact / Flag Down,,1,2
URSUS-19-3100-2016-PRT,CA0193100,9/1/2016,1352,Huntington Park,Los Angeles County,CA,90255,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,2
URSUS-19-3100-2016-UDW,CA0193100,4/15/2016,2150,Commerce,Los Angeles County,CA,90040,FALSE,FALSE,FALSE,FALSE,"Pre-Planned Activity (arrest/search warrant, parole/probation search)",,1,2
URSUS-19-3300-2016-RDA,CA0193300,2/21/2016,316,Inglewood,Los Angeles County,CA,90301,FALSE,FALSE,FALSE,TRUE,Call for Service,,2,5
URSUS-19-4100-2016-AUR,CA0194100,4/9/2016,1503,Long Beach,Los Angeles County,CA,90813,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,4
URSUS-19-4100-2016-CHB,CA0194100,10/20/2016,2201,Long Beach,Los Angeles County,CA,90803,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-19-4100-2016-CQT,CA0194100,5/5/2016,2346,Long Beach,Los Angeles County,CA,90805,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,6
URSUS-19-4100-2016-CWN,CA0194100,1/20/2016,1156,Long Beach,Los Angeles County,CA,90813,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,4
URSUS-19-4100-2016-EKV,CA0194100,2/10/2016,1557,Long Beach,Los Angeles County,CA,90806,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-19-4100-2016-EYF,CA0194100,6/28/2016,1101,Long Beach,Los Angeles County,CA,90804,FALSE,FALSE,FALSE,TRUE,"Pre-Planned Activity (arrest/search warrant, parole/probation search)",,1,3
URSUS-19-4100-2016-HNT,CA0194100,5/31/2016,1212,Long Beach,Los Angeles County,CA,90802,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,4
URSUS-19-4100-2016-JBG,CA0194100,6/25/2016,500,Long Beach,Los Angeles County,CA,90813,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,5
URSUS-19-4100-2016-JJB,CA0194100,9/4/2016,2114,Long Beach,Los Angeles County,CA,90804,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,2
URSUS-19-4100-2016-JMT,CA0194100,5/7/2016,1654,Long Beach,Los Angeles County,CA,90806,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,6
URSUS-19-4100-2016-JQA,CA0194100,7/27/2016,1200,Long Beach,Los Angeles County,CA,90814,TRUE,FALSE,TRUE,TRUE,Call for Service,,1,3
URSUS-19-4100-2016-NKD,CA0194100,8/14/2016,2338,Long Beach,Los Angeles County,CA,90813,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,2
URSUS-19-4100-2016-PHP,CA0194100,10/7/2016,1119,Los Angeles,Los Angeles County,CA,90744,FALSE,FALSE,FALSE,TRUE,"Pre-Planned Activity (arrest/search warrant, parole/probation search)",,1,2
URSUS-19-4100-2016-PWE,CA0194100,3/8/2016,2355,Long Beach,Los Angeles County,CA,90804,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,2
URSUS-19-4100-2016-QGR,CA0194100,4/10/2016,1900,Long Beach,Los Angeles County,CA,90803,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,4
URSUS-19-4100-2016-SGH,CA0194100,9/11/2016,1533,Long Beach,Los Angeles County,CA,90806,TRUE,FALSE,TRUE,TRUE,"Pre-Planned Activity (arrest/search warrant, parole/probation search)",,2,2
URSUS-19-4100-2016-SNP,CA0194100,3/10/2016,1823,Long Beach,Los Angeles County,CA,90805,FALSE,FALSE,FALSE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-19-4100-2016-WWH,CA0194100,5/16/2016,1936,Long Beach,Los Angeles County,CA,90807,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-19-4100-2016-XYU,CA0194100,5/15/2016,2305,Long Beach,Los Angeles County,CA,90814,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,3
URSUS-19-4100-2016-YQQ,CA0194100,9/20/2016,1412,Long Beach,Los Angeles County,CA,90802,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,2
URSUS-19-4100-2016-YVE,CA0194100,3/12/2016,130,Long Beach,Los Angeles County,CA,90803,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,2
URSUS-19-4200-2016-AAA,CA0194200,7/26/2016,430,Eastvale,Riverside County,CA,91752,FALSE,FALSE,FALSE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,3,1
URSUS-19-4200-2016-AFX,CA0194200,12/17/2016,1917,Los Angeles,Los Angeles County,CA,90006,FALSE,FALSE,FALSE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,2
URSUS-19-4200-2016-AGJ,CA0194200,12/20/2016,1016,Los Angeles,Los Angeles County,CA,90011,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-19-4200-2016-AKM,CA0194200,12/17/2016,720,Los Angeles,Los Angeles County,CA,90046,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,2
URSUS-19-4200-2016-AMH,CA0194200,4/11/2016,205,Los Angeles,Los Angeles County,CA,90272,TRUE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,11
URSUS-19-4200-2016-ATU,CA0194200,5/15/2016,728,Los Angeles,Los Angeles County,CA,90044,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-19-4200-2016-ATV,CA0194200,8/9/2016,212,Los Angeles,Los Angeles County,CA,90042,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,2,1
URSUS-19-4200-2016-AVP,CA0194200,7/1/2016,748,Los Angeles,Los Angeles County,CA,90007,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,6
URSUS-19-4200-2016-AVY,CA0194200,8/5/2016,700,Los Angeles,Los Angeles County,CA,91343,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,2
URSUS-19-4200-2016-BEU,CA0194200,8/2/2016,100,Los Angeles,Los Angeles County,CA,90027,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-19-4200-2016-BGC,CA0194200,9/25/2016,1920,Los Angeles,Los Angeles County,CA,90008,FALSE,FALSE,TRUE,FALSE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-19-4200-2016-BPF,CA0194200,8/3/2016,413,Los Angeles,Los Angeles County,CA,90015,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,3
URSUS-19-4200-2016-BYX,CA0194200,4/3/2016,345,Los Angeles,Los Angeles County,CA,90017,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-19-4200-2016-CHW,CA0194200,9/22/2016,350,Carson,Los Angeles County,CA,90745,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-19-4200-2016-CMA,CA0194200,7/19/2016,524,Los Angeles,Los Angeles County,CA,90019,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,2
URSUS-19-4200-2016-CPT,CA0194200,8/16/2016,1533,Los Angeles,Los Angeles County,CA,90003,FALSE,FALSE,FALSE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-19-4200-2016-CRB,CA0194200,11/15/2016,1400,Los Angeles,Los Angeles County,CA,90004,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-19-4200-2016-CSX,CA0194200,5/6/2016,1829,Los Angeles,Los Angeles County,CA,90731,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,2
URSUS-19-4200-2016-DDT,CA0194200,1/4/2016,1525,Los Angeles,Los Angeles County,CA,91352,FALSE,FALSE,TRUE,TRUE,"Pre-Planned Activity (arrest/search warrant, parole/probation search)",,1,2
URSUS-19-4200-2016-DHS,CA0194200,10/22/2016,104,Los Angeles,Los Angeles County,CA,91403,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,11
URSUS-19-4200-2016-DNU,CA0194200,4/29/2016,1352,Los Angeles,Los Angeles County,CA,90044,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,2,1
URSUS-19-4200-2016-DTS,CA0194200,11/7/2016,1653,Los Angeles,Los Angeles County,CA,90057,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,2,2
URSUS-19-4200-2016-DXF,CA0194200,1/16/2016,1420,Los Angeles,Los Angeles County,CA,90046,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,2
URSUS-19-4200-2016-EBJ,CA0194200,10/4/2016,1644,Los Angeles,Los Angeles County,CA,90043,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-19-4200-2016-EVG,CA0194200,4/23/2016,735,Los Angeles,Los Angeles County,CA,90059,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,5,6
URSUS-19-4200-2016-FPC,CA0194200,4/30/2016,2149,Los Angeles,Los Angeles County,CA,91343,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,2
URSUS-19-4200-2016-FTN,CA0194200,9/23/2016,1830,Los Angeles,Los Angeles County,CA,90016,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,2
URSUS-19-4200-2016-GKX,CA0194200,3/14/2016,312,Los Angeles,Los Angeles County,CA,90012,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-19-4200-2016-HAD,CA0194200,1/2/2016,1353,Los Angeles,Los Angeles County,CA,90061,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,5
URSUS-19-4200-2016-JFA,CA0194200,3/6/2016,2054,Los Angeles,Los Angeles County,CA,90032,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,3
URSUS-19-4200-2016-JGK,CA0194200,3/15/2016,1016,San Gabriel,Los Angeles County,CA,91775,FALSE,FALSE,TRUE,FALSE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,4,1
URSUS-19-4200-2016-KTJ,CA0194200,7/6/2016,1513,Covina,Los Angeles County,CA,91722,FALSE,FALSE,FALSE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,1
URSUS-19-4200-2016-KVJ,CA0194200,1/17/2016,1749,Los Angeles,Los Angeles County,CA,91343,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,2
URSUS-19-4200-2016-MKE,CA0194200,4/20/2016,2325,Los Angeles,Los Angeles County,CA,90026,FALSE,FALSE,TRUE,FALSE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-19-4200-2016-MTR,CA0194200,8/9/2016,1748,Los Angeles,Los Angeles County,CA,90003,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,1
URSUS-19-4200-2016-MWU,CA0194200,5/13/2016,2030,Los Angeles,Los Angeles County,CA,90023,FALSE,FALSE,FALSE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,2
URSUS-19-4200-2016-NCH,CA0194200,2/6/2016,2245,Los Angeles,Los Angeles County,CA,90023,FALSE,FALSE,FALSE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,2
URSUS-19-4200-2016-NRD,CA0194200,12/30/2016,1923,Los Angeles,Los Angeles County,CA,90004,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-19-4200-2016-NSS,CA0194200,12/30/2016,1630,Los Angeles,Los Angeles County,CA,90002,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,2
URSUS-19-4200-2016-NUJ,CA0194200,10/23/2016,1255,Los Angeles,Los Angeles County,CA,90026,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-19-4200-2016-NVZ,CA0194200,12/24/2016,0,Los Angeles,Los Angeles County,CA,90020,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-19-4200-2016-NWK,CA0194200,6/26/2016,1858,Los Angeles,Los Angeles County,CA,90011,FALSE,FALSE,TRUE,FALSE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-19-4200-2016-NXX,CA0194200,8/1/2016,1834,Los Angeles,Los Angeles County,CA,90028,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,4
URSUS-19-4200-2016-NYP,CA0194200,9/27/2016,1024,Los Angeles,Los Angeles County,CA,90017,FALSE,FALSE,TRUE,TRUE,"Pre-Planned Activity (arrest/search warrant, parole/probation search)",,1,5
URSUS-19-4200-2016-PCR,CA0194200,12/18/2016,2024,Los Angeles,Los Angeles County,CA,90047,FALSE,FALSE,FALSE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-19-4200-2016-PGC,CA0194200,4/10/2016,2027,Los Angeles,Los Angeles County,CA,90033,FALSE,FALSE,FALSE,FALSE,Call for Service,,1,1
URSUS-19-4200-2016-PVJ,CA0194200,7/25/2016,2305,Los Angeles,Los Angeles County,CA,90059,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,2,3
URSUS-19-4200-2016-QAB,CA0194200,8/22/2016,1905,Los Angeles,Los Angeles County,CA,91342,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,2
URSUS-19-4200-2016-QAM,CA0194200,6/26/2016,1913,Los Angeles,Los Angeles County,CA,91331,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-19-4200-2016-QDF,CA0194200,8/27/2016,2030,Los Angeles,Los Angeles County,CA,90028,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,7
URSUS-19-4200-2016-RFN,CA0194200,9/7/2016,1851,Los Angeles,Los Angeles County,CA,90003,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,2
URSUS-19-4200-2016-RFZ,CA0194200,3/15/2016,619,Los Angeles,Los Angeles County,CA,90061,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-19-4200-2016-RHU,CA0194200,9/28/2016,1531,Los Angeles,Los Angeles County,CA,90033,FALSE,FALSE,TRUE,TRUE,"Pre-Planned Activity (arrest/search warrant, parole/probation search)",,1,1
URSUS-19-4200-2016-RKF,CA0194200,7/28/2016,1910,Los Angeles,Los Angeles County,CA,90063,FALSE,FALSE,FALSE,TRUE,Vehicle / Bike / Pedestrian Stop,,2,2
URSUS-19-4200-2016-SDB,CA0194200,2/20/2016,214,Los Angeles,Los Angeles County,CA,90731,FALSE,FALSE,FALSE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,1
URSUS-19-4200-2016-SDS,CA0194200,3/1/2016,2220,Los Angeles,Los Angeles County,CA,90062,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,2
URSUS-19-4200-2016-SKY,CA0194200,6/10/2016,2027,Los Angeles,Los Angeles County,CA,90043,FALSE,FALSE,FALSE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-19-4200-2016-STB,CA0194200,11/8/2016,1507,Los Angeles,Los Angeles County,CA,90028,FALSE,FALSE,TRUE,TRUE,"Pre-Planned Activity (arrest/search warrant, parole/probation search)",,1,7
URSUS-19-4200-2016-TCU,CA0194200,7/25/2016,2040,Los Angeles,Los Angeles County,CA,90012,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,1
URSUS-19-4200-2016-TKK,CA0194200,10/2/2016,1700,Los Angeles,Los Angeles County,CA,90011,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,1
URSUS-19-4200-2016-TQT,CA0194200,5/4/2016,531,Los Angeles,Los Angeles County,CA,90028,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,2,1
URSUS-19-4200-2016-UGW,CA0194200,4/6/2016,200,Los Angeles,Los Angeles County,CA,91342,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,14
URSUS-19-4200-2016-UNM,CA0194200,12/10/2016,100,Los Angeles,Los Angeles County,CA,90028,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,1
URSUS-19-4200-2016-URJ,CA0194200,3/1/2016,625,Los Angeles,Los Angeles County,CA,90018,FALSE,FALSE,FALSE,TRUE,Ambush - No warning,,1,1
URSUS-19-4200-2016-VBE,CA0194200,10/1/2016,1300,Los Angeles,Los Angeles County,CA,90047,FALSE,FALSE,FALSE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-19-4200-2016-VBP,CA0194200,8/5/2016,2210,Los Angeles,Los Angeles County,CA,90004,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,2
URSUS-19-4200-2016-VTW,CA0194200,1/30/2016,1504,Los Angeles,Los Angeles County,CA,90004,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-19-4200-2016-VWV,CA0194200,7/20/2016,225,Los Angeles,Los Angeles County,CA,90057,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,6
URSUS-19-4200-2016-WCP,CA0194200,11/28/2016,1302,Los Angeles,Los Angeles County,CA,90011,FALSE,FALSE,FALSE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,1
URSUS-19-4200-2016-WDE,CA0194200,9/28/2016,20,Los Angeles,Los Angeles County,CA,90066,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,3
URSUS-19-4200-2016-XRF,CA0194200,2/14/2016,1500,Los Angeles,Los Angeles County,CA,91405,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,4
URSUS-19-4200-2016-XST,CA0194200,1/17/2016,136,Los Angeles,Los Angeles County,CA,91040,FALSE,FALSE,TRUE,FALSE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,3
URSUS-19-4200-2016-XZG,CA0194200,12/27/2016,2223,Los Angeles,Los Angeles County,CA,90011,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,4
URSUS-19-4200-2016-YEB,CA0194200,6/9/2016,1930,Los Angeles,Los Angeles County,CA,90731,FALSE,FALSE,FALSE,TRUE,In Custody Event,Awaiting Booking,1,2
